arrival_time,service_start_time,service_end_time,date,time_taken
2024-01-01 01:24:21.181171800,2024-01-01 01:24:21.181171800,2024-01-01 01:24:28.542533580,2024-01-01,7.36136178
2024-01-01 01:24:41.883402060,2024-01-01 01:24:41.883402060,2024-01-01 01:25:06.277369020,2024-01-01,24.39396696
2024-01-01 01:24:56.583399120,2024-01-01 01:24:56.583399120,2024-01-01 01:25:01.092660180,2024-01-01,4.50926106
2024-01-01 01:24:57.601584120,2024-01-01 01:24:57.601584120,2024-01-01 01:25:19.983952320,2024-01-01,22.3823682
2024-01-01 01:24:58.665430500,2024-01-01 01:24:58.665430500,2024-01-01 01:26:08.738038320,2024-01-01,70.07260782
2024-01-01 01:25:50.450933280,2024-01-01 01:25:50.450933280,2024-01-01 01:25:52.423061159,2024-01-01,1.972127879
2024-01-01 01:25:56.076984240,2024-01-01 01:25:56.076984240,2024-01-01 01:26:18.408565920,2024-01-01,22.33158168
2024-01-01 01:26:01.633647360,2024-01-01 01:26:01.633647360,2024-01-01 01:26:13.364404140,2024-01-01,11.73075678
2024-01-01 01:26:21.740552220,2024-01-01 01:26:21.740552220,2024-01-01 01:27:02.261184660,2024-01-01,40.52063244
2024-01-01 01:26:57.046526640,2024-01-01 01:26:57.046526640,2024-01-01 01:27:00.946148640,2024-01-01,3.899622
2024-01-01 01:27:48.271813920,2024-01-01 01:27:48.271813920,2024-01-01 01:28:11.865611460,2024-01-01,23.59379754
2024-01-01 01:28:05.070604680,2024-01-01 01:28:05.070604680,2024-01-01 01:28:41.488021920,2024-01-01,36.41741724
2024-01-01 01:28:10.734856680,2024-01-01 01:28:10.734856680,2024-01-01 01:29:08.603504400,2024-01-01,57.86864772
2024-01-01 01:28:11.781184620,2024-01-01 01:28:11.781184620,2024-01-01 01:28:34.773909300,2024-01-01,22.99272468
2024-01-01 01:28:29.796095100,2024-01-01 01:28:29.796095100,2024-01-01 01:28:43.546347360,2024-01-01,13.75025226
2024-01-01 01:28:39.604420020,2024-01-01 01:28:39.604420020,2024-01-01 01:28:58.843117140,2024-01-01,19.23869712
2024-01-01 01:28:46.228817520,2024-01-01 01:28:46.228817520,2024-01-01 01:29:26.865475680,2024-01-01,40.63665816
2024-01-01 01:29:14.647669620,2024-01-01 01:29:14.647669620,2024-01-01 01:29:31.555451460,2024-01-01,16.90778184
2024-01-01 01:29:16.062232080,2024-01-01 01:29:16.062232080,2024-01-01 01:29:16.679398440,2024-01-01,0.61716636
2024-01-01 01:29:24.204293400,2024-01-01 01:29:24.204293400,2024-01-01 01:30:17.662403520,2024-01-01,53.45811012
2024-01-01 01:29:24.341316480,2024-01-01 01:29:24.341316480,2024-01-01 01:29:47.734467180,2024-01-01,23.3931507
2024-01-01 01:29:31.929568919,2024-01-01 01:29:31.929568919,2024-01-01 01:29:54.501519779,2024-01-01,22.57195086
2024-01-01 01:29:32.624974079,2024-01-01 01:29:32.624974079,2024-01-01 01:29:37.483614059,2024-01-01,4.85863998
2024-01-01 01:29:34.142866080,2024-01-01 01:29:34.142866080,2024-01-01 01:29:55.653605940,2024-01-01,21.51073986
2024-01-01 01:29:35.643180840,2024-01-01 01:29:35.643180840,2024-01-01 01:29:45.656212140,2024-01-01,10.0130313
2024-01-01 01:29:48.214001460,2024-01-01 01:29:48.214001460,2024-01-01 01:30:09.281024160,2024-01-01,21.0670227
2024-01-01 01:30:04.661174100,2024-01-01 01:30:04.661174100,2024-01-01 01:30:06.915435480,2024-01-01,2.25426138
2024-01-01 01:30:15.167819400,2024-01-01 01:30:15.167819400,2024-01-01 01:30:36.617665740,2024-01-01,21.44984634
2024-01-01 01:30:54.464461920,2024-01-01 01:30:54.464461920,2024-01-01 01:33:23.298920100,2024-01-01,148.83445818
2024-01-01 01:31:00.102020880,2024-01-01 01:31:00.102020880,2024-01-01 01:31:01.090280880,2024-01-01,0.98826
2024-01-01 01:31:04.139650740,2024-01-01 01:31:04.139650740,2024-01-01 01:32:19.736913000,2024-01-01,75.59726226
2024-01-01 01:31:28.493681220,2024-01-01 01:31:28.493681220,2024-01-01 01:31:38.941794840,2024-01-01,10.44811362
2024-01-01 01:31:31.530666000,2024-01-01 01:31:31.530666000,2024-01-01 01:32:12.451335240,2024-01-01,40.92066924
2024-01-01 01:32:11.165107260,2024-01-01 01:32:11.165107260,2024-01-01 01:32:41.665708380,2024-01-01,30.50060112
2024-01-01 01:32:11.311854600,2024-01-01 01:32:11.311854600,2024-01-01 01:32:28.052956740,2024-01-01,16.74110214
2024-01-01 01:32:53.342177700,2024-01-01 01:32:53.342177700,2024-01-01 01:33:20.164713420,2024-01-01,26.82253572
2024-01-01 01:32:53.871605700,2024-01-01 01:32:53.871605700,2024-01-01 01:33:36.030987720,2024-01-01,42.15938202
2024-01-01 01:33:20.484260400,2024-01-01 01:33:20.484260400,2024-01-01 01:33:30.839262000,2024-01-01,10.3550016
2024-01-01 01:33:29.485979460,2024-01-01 01:33:29.485979460,2024-01-01 01:33:37.407163980,2024-01-01,7.92118452
2024-01-01 01:34:28.967922720,2024-01-01 01:34:28.967922720,2024-01-01 01:34:50.995849080,2024-01-01,22.02792636
2024-01-01 01:34:29.887859220,2024-01-01 01:34:29.887859220,2024-01-01 01:35:02.877016080,2024-01-01,32.98915686
2024-01-01 01:34:39.573175200,2024-01-01 01:34:39.573175200,2024-01-01 01:35:08.306842560,2024-01-01,28.73366736
2024-01-01 01:35:21.376077840,2024-01-01 01:35:21.376077840,2024-01-01 01:35:53.347387380,2024-01-01,31.97130954
2024-01-01 01:35:30.261405060,2024-01-01 01:35:30.261405060,2024-01-01 01:35:41.700655020,2024-01-01,11.43924996
2024-01-01 01:35:42.172944540,2024-01-01 01:35:42.172944540,2024-01-01 01:36:16.229706660,2024-01-01,34.05676212
2024-01-01 01:35:56.451759420,2024-01-01 01:35:56.451759420,2024-01-01 01:35:59.013178680,2024-01-01,2.56141926
2024-01-01 01:36:03.725292480,2024-01-01 01:36:03.725292480,2024-01-01 01:36:19.452005040,2024-01-01,15.72671256
2024-01-01 01:36:15.577382520,2024-01-01 01:36:15.577382520,2024-01-01 01:36:15.692888640,2024-01-01,0.11550612
2024-01-01 01:36:26.111292900,2024-01-01 01:36:26.111292900,2024-01-01 01:36:33.959876700,2024-01-01,7.8485838
2024-01-01 01:36:53.882086140,2024-01-01 01:36:53.882086140,2024-01-01 01:37:03.010777380,2024-01-01,9.12869124
2024-01-01 01:36:54.440223660,2024-01-01 01:36:54.440223660,2024-01-01 01:37:04.529564340,2024-01-01,10.08934068
2024-01-01 01:36:58.398336360,2024-01-01 01:36:58.398336360,2024-01-01 01:37:22.177866420,2024-01-01,23.77953006
2024-01-01 01:37:34.446288420,2024-01-01 01:37:34.446288420,2024-01-01 01:37:44.284995300,2024-01-01,9.83870688
2024-01-01 01:38:00.962398380,2024-01-01 01:38:00.962398380,2024-01-01 01:38:12.871690080,2024-01-01,11.9092917
2024-01-01 01:38:08.260501500,2024-01-01 01:38:08.260501500,2024-01-01 01:38:13.684714500,2024-01-01,5.424213
2024-01-01 01:38:19.875697860,2024-01-01 01:38:19.875697860,2024-01-01 01:38:29.219905860,2024-01-01,9.344208
2024-01-01 01:38:23.774178900,2024-01-01 01:38:23.774178900,2024-01-01 01:38:28.930680840,2024-01-01,5.15650194
2024-01-01 01:38:26.275028820,2024-01-01 01:38:26.275028820,2024-01-01 01:38:27.795290580,2024-01-01,1.52026176
2024-01-01 01:38:33.751732020,2024-01-01 01:38:33.751732020,2024-01-01 01:38:52.250723940,2024-01-01,18.49899192
2024-01-01 01:38:38.983174440,2024-01-01 01:38:38.983174440,2024-01-01 01:39:01.048403940,2024-01-01,22.0652295
2024-01-01 01:38:49.498098900,2024-01-01 01:38:49.498098900,2024-01-01 01:39:08.822973480,2024-01-01,19.32487458
2024-01-01 01:38:50.469166320,2024-01-01 01:38:50.469166320,2024-01-01 01:39:02.922718620,2024-01-01,12.4535523
2024-01-01 01:39:34.448687820,2024-01-01 01:39:34.448687820,2024-01-01 01:39:44.002494720,2024-01-01,9.5538069
2024-01-01 01:40:25.855074720,2024-01-01 01:40:25.855074720,2024-01-01 01:41:05.659329180,2024-01-01,39.80425446
2024-01-01 01:40:40.229441280,2024-01-01 01:40:40.229441280,2024-01-01 01:40:54.870602400,2024-01-01,14.64116112
2024-01-01 01:40:49.446382500,2024-01-01 01:40:49.446382500,2024-01-01 01:41:02.493470340,2024-01-01,13.04708784
2024-01-01 01:40:53.890934100,2024-01-01 01:40:53.890934100,2024-01-01 01:40:54.410465160,2024-01-01,0.51953106
2024-01-01 01:41:14.061820140,2024-01-01 01:41:14.061820140,2024-01-01 01:41:22.409977740,2024-01-01,8.3481576
2024-01-01 01:41:27.913775160,2024-01-01 01:41:27.913775160,2024-01-01 01:41:37.480802460,2024-01-01,9.5670273
2024-01-01 01:41:30.043458960,2024-01-01 01:41:30.043458960,2024-01-01 01:41:40.220769240,2024-01-01,10.17731028
2024-01-01 01:41:59.063072100,2024-01-01 01:41:59.063072100,2024-01-01 01:42:16.421293200,2024-01-01,17.3582211
2024-01-01 01:42:19.811006220,2024-01-01 01:42:19.811006220,2024-01-01 01:42:35.065348320,2024-01-01,15.2543421
2024-01-01 01:42:55.711868520,2024-01-01 01:42:55.711868520,2024-01-01 01:43:14.436895680,2024-01-01,18.72502716
2024-01-01 01:43:11.235116580,2024-01-01 01:43:11.235116580,2024-01-01 01:43:40.188579180,2024-01-01,28.9534626
2024-01-01 01:43:22.639964820,2024-01-01 01:43:22.639964820,2024-01-01 01:43:56.171372820,2024-01-01,33.531408
2024-01-01 01:43:29.140394880,2024-01-01 01:43:29.140394880,2024-01-01 01:43:54.466089780,2024-01-01,25.3256949
2024-01-01 01:44:01.528615260,2024-01-01 01:44:01.528615260,2024-01-01 01:45:03.784589760,2024-01-01,62.2559745
2024-01-01 01:44:25.653323820,2024-01-01 01:44:25.653323820,2024-01-01 01:44:26.021340720,2024-01-01,0.3680169
2024-01-01 01:44:26.208599040,2024-01-01 01:44:26.208599040,2024-01-01 01:44:30.566197260,2024-01-01,4.35759822
2024-01-01 01:44:26.529248880,2024-01-01 01:44:26.529248880,2024-01-01 01:44:26.681081280,2024-01-01,0.1518324
2024-01-01 01:44:32.197422000,2024-01-01 01:44:32.197422000,2024-01-01 01:44:53.050080540,2024-01-01,20.85265854
2024-01-01 01:44:52.161194700,2024-01-01 01:44:52.161194700,2024-01-01 01:45:37.822834920,2024-01-01,45.66164022
2024-01-01 01:45:44.532500280,2024-01-01 01:45:44.532500280,2024-01-01 01:45:50.113087140,2024-01-01,5.58058686
2024-01-01 01:45:46.488614400,2024-01-01 01:45:46.488614400,2024-01-01 01:46:38.843997720,2024-01-01,52.35538332
2024-01-01 01:45:57.309303960,2024-01-01 01:45:57.309303960,2024-01-01 01:45:58.552501980,2024-01-01,1.24319802
2024-01-01 01:46:03.062988360,2024-01-01 01:46:03.062988360,2024-01-01 01:46:57.557566800,2024-01-01,54.49457844
2024-01-01 01:46:45.107491020,2024-01-01 01:46:45.107491020,2024-01-01 01:46:53.773140600,2024-01-01,8.66564958
2024-01-01 01:47:07.258449540,2024-01-01 01:47:07.258449540,2024-01-01 01:47:09.397258740,2024-01-01,2.1388092
2024-01-01 01:47:29.124730080,2024-01-01 01:47:29.124730080,2024-01-01 01:47:42.430381080,2024-01-01,13.305651
2024-01-01 01:47:36.713716920,2024-01-01 01:47:36.713716920,2024-01-01 01:47:42.648888180,2024-01-01,5.93517126
2024-01-01 01:47:43.143736140,2024-01-01 01:47:43.143736140,2024-01-01 01:47:49.849636020,2024-01-01,6.70589988
2024-01-01 01:47:46.976402880,2024-01-01 01:47:46.976402880,2024-01-01 01:47:54.319278600,2024-01-01,7.34287572
2024-01-01 01:47:47.672726460,2024-01-01 01:47:47.672726460,2024-01-01 01:48:20.166386880,2024-01-01,32.49366042
2024-01-01 01:48:11.677840140,2024-01-01 01:48:11.677840140,2024-01-01 01:48:27.171982919,2024-01-01,15.494142779
2024-01-01 01:48:31.791249359,2024-01-01 01:48:31.791249359,2024-01-01 01:48:39.250463279,2024-01-01,7.45921392
2024-01-01 01:50:09.860596560,2024-01-01 01:50:09.860596560,2024-01-01 01:50:28.709891760,2024-01-01,18.8492952
2024-01-01 01:51:18.199077360,2024-01-01 01:51:18.199077360,2024-01-01 01:51:43.385311860,2024-01-01,25.1862345
2024-01-01 01:51:27.926896500,2024-01-01 01:51:27.926896500,2024-01-01 01:51:34.293131340,2024-01-01,6.36623484
2024-01-01 01:51:45.510293580,2024-01-01 01:51:45.510293580,2024-01-01 01:51:56.183620260,2024-01-01,10.67332668
2024-01-01 01:52:20.264353740,2024-01-01 01:52:20.264353740,2024-01-01 01:52:22.863932940,2024-01-01,2.5995792
2024-01-01 01:52:43.001617920,2024-01-01 01:52:43.001617920,2024-01-01 01:52:46.998689280,2024-01-01,3.99707136
2024-01-01 01:52:46.411447260,2024-01-01 01:52:46.411447260,2024-01-01 01:53:09.270121140,2024-01-01,22.85867388
2024-01-01 01:52:53.597369220,2024-01-01 01:52:53.597369220,2024-01-01 01:52:57.601500420,2024-01-01,4.0041312
2024-01-01 01:52:55.256925300,2024-01-01 01:52:55.256925300,2024-01-01 01:53:10.152615300,2024-01-01,14.89569
2024-01-01 01:53:32.219610780,2024-01-01 01:53:32.219610780,2024-01-01 01:53:56.911430760,2024-01-01,24.69181998
2024-01-01 01:53:43.401783180,2024-01-01 01:53:43.401783180,2024-01-01 01:53:45.662400840,2024-01-01,2.26061766
2024-01-01 01:53:46.517027880,2024-01-01 01:53:46.517027880,2024-01-01 01:54:03.271805339,2024-01-01,16.754777459
2024-01-01 01:53:59.882982360,2024-01-01 01:53:59.882982360,2024-01-01 01:54:05.812401540,2024-01-01,5.92941918
2024-01-01 01:54:11.435027580,2024-01-01 01:54:11.435027580,2024-01-01 01:55:17.332287000,2024-01-01,65.89725942
2024-01-01 01:54:16.756073160,2024-01-01 01:54:16.756073160,2024-01-01 01:54:29.971440600,2024-01-01,13.21536744
2024-01-01 01:54:18.202542600,2024-01-01 01:54:18.202542600,2024-01-01 01:54:50.999716920,2024-01-01,32.79717432
2024-01-01 01:54:31.563838020,2024-01-01 01:54:31.563838020,2024-01-01 01:54:47.544062999,2024-01-01,15.980224979
2024-01-01 01:54:40.379163060,2024-01-01 01:54:40.379163060,2024-01-01 01:54:41.266824060,2024-01-01,0.887661
2024-01-01 01:54:58.136848080,2024-01-01 01:54:58.136848080,2024-01-01 01:55:18.192967740,2024-01-01,20.05611966
2024-01-01 01:55:06.948566400,2024-01-01 01:55:06.948566400,2024-01-01 01:56:07.432576800,2024-01-01,60.4840104
2024-01-01 01:55:29.889807720,2024-01-01 01:55:29.889807720,2024-01-01 01:55:48.296376180,2024-01-01,18.40656846
2024-01-01 01:55:39.522857160,2024-01-01 01:55:39.522857160,2024-01-01 01:56:13.728901440,2024-01-01,34.20604428
2024-01-01 01:55:49.400232120,2024-01-01 01:55:49.400232120,2024-01-01 01:56:32.519162700,2024-01-01,43.11893058
2024-01-01 01:56:14.513335860,2024-01-01 01:56:14.513335860,2024-01-01 01:56:19.690817160,2024-01-01,5.1774813
2024-01-01 01:56:20.713103580,2024-01-01 01:56:20.713103580,2024-01-01 01:56:25.479385440,2024-01-01,4.76628186
2024-01-01 01:56:22.439759040,2024-01-01 01:56:22.439759040,2024-01-01 01:56:41.322300360,2024-01-01,18.88254132
2024-01-01 01:56:22.790219340,2024-01-01 01:56:22.790219340,2024-01-01 01:56:33.377767980,2024-01-01,10.58754864
2024-01-01 01:56:39.674908740,2024-01-01 01:56:39.674908740,2024-01-01 01:57:16.309208400,2024-01-01,36.63429966
2024-01-01 01:56:51.295696380,2024-01-01 01:56:51.295696380,2024-01-01 01:57:37.352023440,2024-01-01,46.05632706
2024-01-01 01:57:05.907680520,2024-01-01 01:57:05.907680520,2024-01-01 01:57:14.628890100,2024-01-01,8.72120958
2024-01-01 01:57:08.781458460,2024-01-01 01:57:08.781458460,2024-01-01 01:57:14.188010760,2024-01-01,5.4065523
2024-01-01 01:57:10.540809060,2024-01-01 01:57:10.540809060,2024-01-01 01:57:40.871194980,2024-01-01,30.33038592
2024-01-01 01:57:10.716626760,2024-01-01 01:57:10.716626760,2024-01-01 01:57:17.142949200,2024-01-01,6.42632244
2024-01-01 01:57:15.896873940,2024-01-01 01:57:15.896873940,2024-01-01 01:57:50.485452480,2024-01-01,34.58857854
2024-01-01 01:57:26.593642440,2024-01-01 01:57:26.593642440,2024-01-01 01:57:37.617508440,2024-01-01,11.023866
2024-01-01 01:57:32.569424820,2024-01-01 01:57:32.569424820,2024-01-01 01:57:54.594734880,2024-01-01,22.02531006
2024-01-01 01:57:39.473259600,2024-01-01 01:57:39.473259600,2024-01-01 01:57:41.481499920,2024-01-01,2.00824032
2024-01-01 01:58:07.613997900,2024-01-01 01:58:07.613997900,2024-01-01 01:58:27.169839300,2024-01-01,19.5558414
2024-01-01 01:58:12.751229220,2024-01-01 01:58:12.751229220,2024-01-01 01:58:24.772351980,2024-01-01,12.02112276
2024-01-01 01:58:21.409529580,2024-01-01 01:58:21.409529580,2024-01-01 01:58:39.076731660,2024-01-01,17.66720208
2024-01-01 01:58:39.779990460,2024-01-01 01:58:39.779990460,2024-01-01 01:58:43.458788760,2024-01-01,3.6787983
2024-01-01 01:58:45.840952020,2024-01-01 01:58:45.840952020,2024-01-01 01:59:12.543378120,2024-01-01,26.7024261
2024-01-01 01:58:57.518037720,2024-01-01 01:58:57.518037720,2024-01-01 01:59:37.243923000,2024-01-01,39.72588528
2024-01-01 01:59:21.315725460,2024-01-01 01:59:21.315725460,2024-01-01 01:59:26.201532000,2024-01-01,4.88580654
2024-01-01 01:59:57.150010440,2024-01-01 01:59:57.150010440,2024-01-01 01:59:59.162214659,2024-01-01,2.012204219
2024-01-01 01:59:59.058993000,2024-01-01 01:59:59.058993000,2024-01-01 01:59:59.537442179,2024-01-01,0.478449179
2024-01-01 02:00:30.398946120,2024-01-01 02:00:30.398946120,2024-01-01 02:00:50.941799880,2024-01-01,20.54285376
2024-01-01 02:00:38.528979480,2024-01-01 02:00:38.528979480,2024-01-01 02:00:57.212678940,2024-01-01,18.68369946
2024-01-01 02:00:42.113804940,2024-01-01 02:00:42.113804940,2024-01-01 02:00:57.937713180,2024-01-01,15.82390824
2024-01-01 02:00:49.488848580,2024-01-01 02:00:49.488848580,2024-01-01 02:00:54.766781820,2024-01-01,5.27793324
2024-01-01 02:01:36.452685720,2024-01-01 02:01:36.452685720,2024-01-01 02:01:46.368339000,2024-01-01,9.91565328
2024-01-01 02:01:44.594581260,2024-01-01 02:01:44.594581260,2024-01-01 02:02:02.646102240,2024-01-01,18.05152098
2024-01-01 02:01:49.377973620,2024-01-01 02:01:49.377973620,2024-01-01 02:02:03.112007940,2024-01-01,13.73403432
2024-01-01 02:02:01.419808920,2024-01-01 02:02:01.419808920,2024-01-01 02:03:29.522472180,2024-01-01,88.10266326
2024-01-01 02:02:04.715350560,2024-01-01 02:02:04.715350560,2024-01-01 02:02:07.649182800,2024-01-01,2.93383224
2024-01-01 02:02:05.662094220,2024-01-01 02:02:05.662094220,2024-01-01 02:02:29.420445480,2024-01-01,23.75835126
2024-01-01 02:02:07.317796800,2024-01-01 02:02:07.317796800,2024-01-01 02:02:17.678788800,2024-01-01,10.360992
2024-01-01 02:02:08.962017900,2024-01-01 02:02:08.962017900,2024-01-01 02:02:20.141324400,2024-01-01,11.1793065
2024-01-01 02:02:10.939136760,2024-01-01 02:02:10.939136760,2024-01-01 02:02:36.227593980,2024-01-01,25.28845722
2024-01-01 02:02:12.732657540,2024-01-01 02:02:12.732657540,2024-01-01 02:02:36.314109060,2024-01-01,23.58145152
2024-01-01 02:02:25.021666140,2024-01-01 02:02:25.021666140,2024-01-01 02:03:59.809402320,2024-01-01,94.78773618
2024-01-01 02:02:27.430622400,2024-01-01 02:02:27.430622400,2024-01-01 02:02:30.178984860,2024-01-01,2.74836246
2024-01-01 02:02:32.520294240,2024-01-01 02:02:32.520294240,2024-01-01 02:02:34.719039240,2024-01-01,2.198745
2024-01-01 02:02:59.771983740,2024-01-01 02:02:59.771983740,2024-01-01 02:03:25.543639080,2024-01-01,25.77165534
2024-01-01 02:03:07.480557420,2024-01-01 02:03:07.480557420,2024-01-01 02:03:24.753902400,2024-01-01,17.27334498
2024-01-01 02:03:20.696026440,2024-01-01 02:03:20.696026440,2024-01-01 02:03:27.104558280,2024-01-01,6.40853184
2024-01-01 02:03:22.965568620,2024-01-01 02:03:22.965568620,2024-01-01 02:03:24.620582340,2024-01-01,1.65501372
2024-01-01 02:03:25.528180380,2024-01-01 02:03:25.528180380,2024-01-01 02:03:27.319197780,2024-01-01,1.7910174
2024-01-01 02:03:26.028906960,2024-01-01 02:03:26.028906960,2024-01-01 02:04:10.951277220,2024-01-01,44.92237026
2024-01-01 02:03:28.249475100,2024-01-01 02:03:28.249475100,2024-01-01 02:03:32.510055719,2024-01-01,4.260580619
2024-01-01 02:03:32.168052480,2024-01-01 02:03:32.168052480,2024-01-01 02:03:39.980712360,2024-01-01,7.81265988
2024-01-01 02:03:34.505794320,2024-01-01 02:03:34.505794320,2024-01-01 02:03:39.646430940,2024-01-01,5.14063662
2024-01-01 02:03:35.620425180,2024-01-01 02:03:35.620425180,2024-01-01 02:03:44.390409900,2024-01-01,8.76998472
2024-01-01 02:03:37.163099760,2024-01-01 02:03:37.163099760,2024-01-01 02:03:38.602126980,2024-01-01,1.43902722
2024-01-01 02:03:44.574651900,2024-01-01 02:03:44.574651900,2024-01-01 02:03:59.214898320,2024-01-01,14.64024642
2024-01-01 02:03:47.347758360,2024-01-01 02:03:47.347758360,2024-01-01 02:03:48.747895260,2024-01-01,1.4001369
2024-01-01 02:03:52.783531740,2024-01-01 02:03:52.783531740,2024-01-01 02:04:25.007972580,2024-01-01,32.22444084
2024-01-01 02:04:01.183593960,2024-01-01 02:04:01.183593960,2024-01-01 02:04:06.507540120,2024-01-01,5.32394616
2024-01-01 02:04:15.253083180,2024-01-01 02:04:15.253083180,2024-01-01 02:04:30.784177019,2024-01-01,15.531093839
2024-01-01 02:04:15.734351939,2024-01-01 02:04:15.734351939,2024-01-01 02:04:58.152808259,2024-01-01,42.41845632
2024-01-01 02:04:35.012282880,2024-01-01 02:04:35.012282880,2024-01-01 02:04:56.058923700,2024-01-01,21.04664082
2024-01-01 02:04:46.875407160,2024-01-01 02:04:46.875407160,2024-01-01 02:05:02.102119800,2024-01-01,15.22671264
2024-01-01 02:04:47.898952320,2024-01-01 02:04:47.898952320,2024-01-01 02:04:55.740073140,2024-01-01,7.84112082
2024-01-01 02:05:12.716568720,2024-01-01 02:05:12.716568720,2024-01-01 02:05:20.815930740,2024-01-01,8.09936202
2024-01-01 02:05:43.156891260,2024-01-01 02:05:43.156891260,2024-01-01 02:06:05.299074300,2024-01-01,22.14218304
2024-01-01 02:05:43.913165160,2024-01-01 02:05:43.913165160,2024-01-01 02:07:26.703098640,2024-01-01,102.78993348
2024-01-01 02:05:47.803287300,2024-01-01 02:05:47.803287300,2024-01-01 02:06:09.487961820,2024-01-01,21.68467452
2024-01-01 02:06:07.494509520,2024-01-01 02:06:07.494509520,2024-01-01 02:06:23.813619720,2024-01-01,16.3191102
2024-01-01 02:06:24.046796400,2024-01-01 02:06:24.046796400,2024-01-01 02:06:50.281706880,2024-01-01,26.23491048
2024-01-01 02:06:26.494551960,2024-01-01 02:06:26.494551960,2024-01-01 02:06:39.012010500,2024-01-01,12.51745854
2024-01-01 02:06:29.313340320,2024-01-01 02:06:29.313340320,2024-01-01 02:06:30.553877160,2024-01-01,1.24053684
2024-01-01 02:06:34.866761640,2024-01-01 02:06:34.866761640,2024-01-01 02:06:51.391046820,2024-01-01,16.52428518
2024-01-01 02:06:42.818712420,2024-01-01 02:06:42.818712420,2024-01-01 02:07:46.042780980,2024-01-01,63.22406856
2024-01-01 02:06:54.374734440,2024-01-01 02:06:54.374734440,2024-01-01 02:06:58.229517720,2024-01-01,3.85478328
2024-01-01 02:06:59.898485220,2024-01-01 02:06:59.898485220,2024-01-01 02:07:23.322460380,2024-01-01,23.42397516
2024-01-01 02:07:07.349178540,2024-01-01 02:07:07.349178540,2024-01-01 02:07:11.835405420,2024-01-01,4.48622688
2024-01-01 02:07:23.863925820,2024-01-01 02:07:23.863925820,2024-01-01 02:07:39.213914340,2024-01-01,15.34998852
2024-01-01 02:07:24.312401220,2024-01-01 02:07:24.312401220,2024-01-01 02:07:26.345890920,2024-01-01,2.0334897
2024-01-01 02:07:27.803640660,2024-01-01 02:07:27.803640660,2024-01-01 02:07:39.773873820,2024-01-01,11.97023316
2024-01-01 02:07:42.797543160,2024-01-01 02:07:42.797543160,2024-01-01 02:08:11.022676320,2024-01-01,28.22513316
2024-01-01 02:08:09.866744220,2024-01-01 02:08:09.866744220,2024-01-01 02:08:18.407819460,2024-01-01,8.54107524
2024-01-01 02:08:18.468093600,2024-01-01 02:08:18.468093600,2024-01-01 02:08:40.335319080,2024-01-01,21.86722548
2024-01-01 02:08:27.582447600,2024-01-01 02:08:27.582447600,2024-01-01 02:08:59.321300459,2024-01-01,31.738852859
2024-01-01 02:08:28.942783680,2024-01-01 02:08:28.942783680,2024-01-01 02:09:21.337477560,2024-01-01,52.39469388
2024-01-01 02:08:36.060502620,2024-01-01 02:08:36.060502620,2024-01-01 02:08:41.408736360,2024-01-01,5.34823374
2024-01-01 02:08:45.187784220,2024-01-01 02:08:45.187784220,2024-01-01 02:08:55.381506900,2024-01-01,10.19372268
2024-01-01 02:08:48.520097880,2024-01-01 02:08:48.520097880,2024-01-01 02:08:51.827404800,2024-01-01,3.30730692
2024-01-01 02:08:52.284193200,2024-01-01 02:08:52.284193200,2024-01-01 02:10:30.097292460,2024-01-01,97.81309926
2024-01-01 02:08:57.968173020,2024-01-01 02:08:57.968173020,2024-01-01 02:09:50.314354980,2024-01-01,52.34618196
2024-01-01 02:08:58.211477340,2024-01-01 02:08:58.211477340,2024-01-01 02:09:13.740189300,2024-01-01,15.52871196
2024-01-01 02:09:02.876174460,2024-01-01 02:09:02.876174460,2024-01-01 02:09:39.783594300,2024-01-01,36.90741984
2024-01-01 02:09:05.726857680,2024-01-01 02:09:05.726857680,2024-01-01 02:09:20.446196760,2024-01-01,14.71933908
2024-01-01 02:09:10.487848500,2024-01-01 02:09:10.487848500,2024-01-01 02:09:30.029145480,2024-01-01,19.54129698
2024-01-01 02:09:12.018605700,2024-01-01 02:09:12.018605700,2024-01-01 02:09:13.885585320,2024-01-01,1.86697962
2024-01-01 02:09:38.563564500,2024-01-01 02:09:38.563564500,2024-01-01 02:10:06.715593180,2024-01-01,28.15202868
2024-01-01 02:09:49.368350280,2024-01-01 02:09:49.368350280,2024-01-01 02:09:52.101096960,2024-01-01,2.73274668
2024-01-01 02:10:03.007945800,2024-01-01 02:10:03.007945800,2024-01-01 02:10:37.989720480,2024-01-01,34.98177468
2024-01-01 02:10:21.688454160,2024-01-01 02:10:21.688454160,2024-01-01 02:10:52.156235519,2024-01-01,30.467781359
2024-01-01 02:10:29.968891200,2024-01-01 02:10:29.968891200,2024-01-01 02:10:54.639992580,2024-01-01,24.67110138
2024-01-01 02:10:31.060076339,2024-01-01 02:10:31.060076339,2024-01-01 02:10:31.796683679,2024-01-01,0.73660734
2024-01-01 02:10:40.303176720,2024-01-01 02:10:40.303176720,2024-01-01 02:10:47.526257520,2024-01-01,7.2230808
2024-01-01 02:10:50.910253440,2024-01-01 02:10:50.910253440,2024-01-01 02:10:57.016656240,2024-01-01,6.1064028
2024-01-01 02:11:07.328853180,2024-01-01 02:11:07.328853180,2024-01-01 02:11:16.258858440,2024-01-01,8.93000526
